fips,pop_density
3.200100000000000000e+04,5.000000000000000000e+00
3.200300000000000000e+04,2.473000000000000114e+02
3.200500000000000000e+04,6.620000000000000284e+01
3.200700000000000000e+04,2.799999999999999822e+00
3.200900000000000000e+04,2.000000000000000111e-01
3.201100000000000000e+04,5.000000000000000000e-01
3.201300000000000000e+04,1.699999999999999956e+00
3.201500000000000000e+04,1.100000000000000089e+00
3.201700000000000000e+04,5.000000000000000000e-01
3.201900000000000000e+04,2.600000000000000000e+01
3.202100000000000000e+04,1.300000000000000044e+00
3.202300000000000000e+04,2.399999999999999911e+00
3.202700000000000000e+04,1.100000000000000089e+00
3.202900000000000000e+04,1.530000000000000071e+01
3.203100000000000000e+04,6.690000000000000568e+01
3.203300000000000000e+04,1.100000000000000089e+00
3.251000000000000000e+04,3.821000000000000227e+02
3.300100000000000000e+04,1.500999999999999943e+02
3.300300000000000000e+04,5.139999999999999858e+01
3.300500000000000000e+04,1.090999999999999943e+02
3.300700000000000000e+04,1.839999999999999858e+01
3.300900000000000000e+04,5.220000000000000284e+01
3.301100000000000000e+04,4.573999999999999773e+02
3.301300000000000000e+04,1.568000000000000114e+02
3.301500000000000000e+04,4.250000000000000000e+02
3.301700000000000000e+04,3.336999999999999886e+02
3.301900000000000000e+04,8.140000000000000568e+01
3.400100000000000000e+04,4.941000000000000227e+02
3.400300000000000000e+04,3.884500000000000000e+03
3.400500000000000000e+04,5.618999999999999773e+02
3.400700000000000000e+04,2.321500000000000000e+03
3.400900000000000000e+04,3.868999999999999773e+02
3.401100000000000000e+04,3.243999999999999773e+02
3.401300000000000000e+04,6.211500000000000000e+03
3.401500000000000000e+04,8.952999999999999545e+02
3.401700000000000000e+04,1.373139999999999964e+04
3.401900000000000000e+04,3.000000000000000000e+02
3.402100000000000000e+04,1.632200000000000045e+03
3.402300000000000000e+04,2.621599999999999909e+03
3.402500000000000000e+04,1.344700000000000045e+03
3.402700000000000000e+04,1.069799999999999955e+03
3.402900000000000000e+04,9.170000000000000000e+02
3.403100000000000000e+04,2.715300000000000182e+03
3.403300000000000000e+04,1.990999999999999943e+02
3.403500000000000000e+04,1.071700000000000045e+03
3.403700000000000000e+04,2.876000000000000227e+02
3.403900000000000000e+04,5.216100000000000364e+03
3.404100000000000000e+04,3.045000000000000000e+02
3.500100000000000000e+04,5.707999999999999545e+02
3.500300000000000000e+04,5.000000000000000000e-01
3.500500000000000000e+04,1.080000000000000071e+01
3.500600000000000000e+04,6.000000000000000000e+00
3.500700000000000000e+04,3.700000000000000178e+00
3.500900000000000000e+04,3.439999999999999858e+01
3.501100000000000000e+04,9.000000000000000222e-01
3.501300000000000000e+04,5.500000000000000000e+01
3.501500000000000000e+04,1.290000000000000036e+01
3.501700000000000000e+04,7.400000000000000355e+00
3.501900000000000000e+04,1.500000000000000000e+00
3.502100000000000000e+04,2.999999999999999889e-01
3.502300000000000000e+04,1.399999999999999911e+00
3.502500000000000000e+04,1.469999999999999929e+01
3.502700000000000000e+04,4.200000000000000178e+00
3.502800000000000000e+04,1.644000000000000057e+02
3.502900000000000000e+04,8.500000000000000000e+00
3.503100000000000000e+04,1.309999999999999964e+01
3.503300000000000000e+04,2.500000000000000000e+00
3.503500000000000000e+04,9.599999999999999645e+00
3.503700000000000000e+04,3.100000000000000089e+00
3.503900000000000000e+04,6.900000000000000355e+00
3.504100000000000000e+04,8.099999999999999645e+00
3.504300000000000000e+04,3.550000000000000000e+01
3.504500000000000000e+04,2.360000000000000142e+01
3.504700000000000000e+04,6.200000000000000178e+00
3.504900000000000000e+04,7.550000000000000000e+01
3.505100000000000000e+04,2.899999999999999911e+00
3.505300000000000000e+04,2.700000000000000178e+00
3.505500000000000000e+04,1.500000000000000000e+01
3.505700000000000000e+04,4.900000000000000355e+00
3.505900000000000000e+04,1.199999999999999956e+00
3.506100000000000000e+04,7.179999999999999716e+01
3.600100000000000000e+04,5.818999999999999773e+02
3.600300000000000000e+04,4.760000000000000142e+01
3.600500000000000000e+04,3.290359999999999854e+04
3.600700000000000000e+04,2.841999999999999886e+02
3.600900000000000000e+04,6.139999999999999858e+01
3.601100000000000000e+04,1.157000000000000028e+02
3.601300000000000000e+04,1.272000000000000028e+02
3.601500000000000000e+04,2.180999999999999943e+02
3.601700000000000000e+04,5.650000000000000000e+01
3.601900000000000000e+04,7.909999999999999432e+01
3.602100000000000000e+04,9.940000000000000568e+01
3.602300000000000000e+04,9.890000000000000568e+01
3.602500000000000000e+04,3.329999999999999716e+01
3.602700000000000000e+04,3.738999999999999773e+02
3.602900000000000000e+04,8.813999999999999773e+02
3.603100000000000000e+04,2.189999999999999858e+01
3.603300000000000000e+04,3.169999999999999929e+01
3.603500000000000000e+04,1.120999999999999943e+02
3.603700000000000000e+04,1.219000000000000057e+02
3.603900000000000000e+04,7.609999999999999432e+01
3.604100000000000000e+04,2.799999999999999822e+00
3.604300000000000000e+04,4.570000000000000284e+01
3.604500000000000000e+04,9.159999999999999432e+01
3.604700000000000000e+04,3.536909999999999854e+04
3.604900000000000000e+04,2.130000000000000071e+01
3.605100000000000000e+04,1.035000000000000000e+02
3.605300000000000000e+04,1.122000000000000028e+02
3.605500000000000000e+04,1.132599999999999909e+03
3.605700000000000000e+04,1.245999999999999943e+02
3.605900000000000000e+04,4.704800000000000182e+03
3.606100000000000000e+04,6.946750000000000000e+04
3.606300000000000000e+04,4.143999999999999773e+02
3.606500000000000000e+04,1.936999999999999886e+02
3.606700000000000000e+04,6.000000000000000000e+02
3.606900000000000000e+04,1.675999999999999943e+02
3.607100000000000000e+04,4.593000000000000114e+02
3.607300000000000000e+04,1.095999999999999943e+02
3.607500000000000000e+04,1.283000000000000114e+02
3.607700000000000000e+04,6.220000000000000284e+01
3.607900000000000000e+04,4.328999999999999773e+02
3.608100000000000000e+04,2.055359999999999854e+04
3.608300000000000000e+04,2.444000000000000057e+02
3.608500000000000000e+04,8.030300000000000182e+03
3.608700000000000000e+04,1.795900000000000091e+03
3.608900000000000000e+04,4.179999999999999716e+01
3.609100000000000000e+04,2.711000000000000227e+02
3.609300000000000000e+04,7.566000000000000227e+02
3.609500000000000000e+04,5.270000000000000284e+01
3.609700000000000000e+04,5.589999999999999858e+01
3.609900000000000000e+04,1.089000000000000057e+02
3.610100000000000000e+04,7.120000000000000284e+01
3.610300000000000000e+04,1.637400000000000091e+03
3.610500000000000000e+04,8.009999999999999432e+01
3.610700000000000000e+04,9.859999999999999432e+01
3.610900000000000000e+04,2.140000000000000000e+02
3.611100000000000000e+04,1.623000000000000114e+02
3.611300000000000000e+04,7.579999999999999716e+01
3.611500000000000000e+04,7.609999999999999432e+01
3.611700000000000000e+04,1.553000000000000114e+02
3.611900000000000000e+04,2.204699999999999818e+03
3.612100000000000000e+04,7.109999999999999432e+01
3.612300000000000000e+04,7.500000000000000000e+01
3.700100000000000000e+04,3.565000000000000000e+02
3.700300000000000000e+04,1.430999999999999943e+02
3.700500000000000000e+04,4.750000000000000000e+01
3.700700000000000000e+04,5.070000000000000284e+01
3.700900000000000000e+04,6.400000000000000000e+01
3.701100000000000000e+04,7.200000000000000000e+01
3.701300000000000000e+04,5.770000000000000284e+01
3.701500000000000000e+04,3.039999999999999858e+01
3.701700000000000000e+04,4.020000000000000284e+01
3.701900000000000000e+04,1.267999999999999972e+02
3.702100000000000000e+04,3.628999999999999773e+02
3.702300000000000000e+04,1.793000000000000114e+02
3.702500000000000000e+04,4.921000000000000227e+02
3.702700000000000000e+04,1.760999999999999943e+02
3.702900000000000000e+04,4.150000000000000000e+01
3.703100000000000000e+04,1.313000000000000114e+02
3.703300000000000000e+04,5.579999999999999716e+01
3.703500000000000000e+04,3.871000000000000227e+02
3.703700000000000000e+04,9.309999999999999432e+01
3.703900000000000000e+04,6.029999999999999716e+01
3.704100000000000000e+04,8.579999999999999716e+01
3.704300000000000000e+04,4.929999999999999716e+01
3.704500000000000000e+04,2.113000000000000114e+02
3.704700000000000000e+04,6.200000000000000000e+01
3.704900000000000000e+04,1.460000000000000000e+02
3.705100000000000000e+04,4.896999999999999886e+02
3.705300000000000000e+04,8.990000000000000568e+01
3.705500000000000000e+04,8.850000000000000000e+01
3.705700000000000000e+04,2.946999999999999886e+02
3.705900000000000000e+04,1.561999999999999886e+02
3.706100000000000000e+04,7.170000000000000284e+01
3.706300000000000000e+04,9.357000000000000455e+02
3.706500000000000000e+04,1.119000000000000057e+02
3.706700000000000000e+04,8.592000000000000455e+02
3.706900000000000000e+04,1.232999999999999972e+02
3.707100000000000000e+04,5.787999999999999545e+02
3.707300000000000000e+04,3.579999999999999716e+01
3.707500000000000000e+04,3.030000000000000071e+01
3.707700000000000000e+04,1.127000000000000028e+02
3.707900000000000000e+04,8.029999999999999716e+01
3.708100000000000000e+04,7.563999999999999773e+02
3.708300000000000000e+04,7.550000000000000000e+01
3.708500000000000000e+04,1.926999999999999886e+02
3.708700000000000000e+04,1.065999999999999943e+02
3.708900000000000000e+04,2.861000000000000227e+02
3.709100000000000000e+04,6.990000000000000568e+01
3.709300000000000000e+04,1.202000000000000028e+02
3.709500000000000000e+04,9.500000000000000000e+00
3.709700000000000000e+04,2.778000000000000114e+02
3.709900000000000000e+04,8.209999999999999432e+01
3.710100000000000000e+04,2.134000000000000057e+02
3.710300000000000000e+04,2.160000000000000142e+01
3.710500000000000000e+04,2.270000000000000000e+02
3.710700000000000000e+04,1.485000000000000000e+02
3.710900000000000000e+04,2.626999999999999886e+02
3.711100000000000000e+04,1.020999999999999943e+02
3.711300000000000000e+04,6.579999999999999716e+01
3.711500000000000000e+04,4.620000000000000284e+01
3.711700000000000000e+04,5.310000000000000142e+01
3.711900000000000000e+04,1.755500000000000000e+03
3.712100000000000000e+04,7.040000000000000568e+01
3.712300000000000000e+04,5.650000000000000000e+01
3.712500000000000000e+04,1.265000000000000000e+02
3.712700000000000000e+04,1.773000000000000114e+02
3.712900000000000000e+04,1.058099999999999909e+03
3.713100000000000000e+04,4.120000000000000284e+01
3.713300000000000000e+04,2.330999999999999943e+02
3.713500000000000000e+04,3.361999999999999886e+02
3.713700000000000000e+04,3.910000000000000142e+01
3.713900000000000000e+04,1.791999999999999886e+02
3.714100000000000000e+04,6.000000000000000000e+01
3.714300000000000000e+04,5.439999999999999858e+01
3.714500000000000000e+04,1.005999999999999943e+02
3.714700000000000000e+04,2.578999999999999773e+02
3.714900000000000000e+04,8.629999999999999716e+01
3.715100000000000000e+04,1.810999999999999943e+02
3.715300000000000000e+04,9.840000000000000568e+01
3.715500000000000000e+04,1.413000000000000114e+02
3.715700000000000000e+04,1.655999999999999943e+02
3.715900000000000000e+04,2.706999999999999886e+02
3.716100000000000000e+04,1.202000000000000028e+02
3.716300000000000000e+04,6.709999999999999432e+01
3.716500000000000000e+04,1.134000000000000057e+02
3.716700000000000000e+04,1.533000000000000114e+02
3.716900000000000000e+04,1.055999999999999943e+02
3.717100000000000000e+04,1.384000000000000057e+02
3.717300000000000000e+04,2.650000000000000000e+01
3.717500000000000000e+04,8.740000000000000568e+01
3.717700000000000000e+04,1.130000000000000071e+01
3.717900000000000000e+04,3.186999999999999886e+02
3.718100000000000000e+04,1.791999999999999886e+02
3.718300000000000000e+04,1.078799999999999955e+03
3.718500000000000000e+04,4.889999999999999858e+01
3.718700000000000000e+04,3.800000000000000000e+01
3.718900000000000000e+04,1.634000000000000057e+02
3.719100000000000000e+04,2.216999999999999886e+02
3.719300000000000000e+04,9.190000000000000568e+01
3.719500000000000000e+04,2.205999999999999943e+02
3.719700000000000000e+04,1.147000000000000028e+02
3.719900000000000000e+04,5.700000000000000000e+01
3.800100000000000000e+04,2.399999999999999911e+00
3.800300000000000000e+04,7.400000000000000355e+00
3.800500000000000000e+04,4.799999999999999822e+00
3.800700000000000000e+04,6.999999999999999556e-01
3.800900000000000000e+04,3.899999999999999911e+00
3.801100000000000000e+04,2.700000000000000178e+00
3.801300000000000000e+04,1.800000000000000044e+00
3.801500000000000000e+04,4.979999999999999716e+01
3.801700000000000000e+04,8.490000000000000568e+01
3.801900000000000000e+04,2.700000000000000178e+00
3.802100000000000000e+04,4.700000000000000178e+00
3.802300000000000000e+04,1.600000000000000089e+00
3.802500000000000000e+04,1.800000000000000044e+00
3.802700000000000000e+04,3.799999999999999822e+00
3.802900000000000000e+04,2.399999999999999911e+00
3.803100000000000000e+04,5.299999999999999822e+00
3.803300000000000000e+04,1.699999999999999956e+00
3.803500000000000000e+04,4.650000000000000000e+01
3.803700000000000000e+04,1.399999999999999911e+00
3.803900000000000000e+04,3.399999999999999911e+00
3.804100000000000000e+04,2.200000000000000178e+00
3.804300000000000000e+04,1.800000000000000044e+00
3.804500000000000000e+04,3.600000000000000089e+00
3.804700000000000000e+04,2.000000000000000000e+00
3.804900000000000000e+04,2.899999999999999911e+00
3.805100000000000000e+04,2.899999999999999911e+00
3.805300000000000000e+04,2.299999999999999822e+00
3.805500000000000000e+04,4.200000000000000178e+00
3.805700000000000000e+04,8.099999999999999645e+00
3.805900000000000000e+04,1.430000000000000071e+01
3.806100000000000000e+04,4.200000000000000178e+00
3.806300000000000000e+04,3.200000000000000178e+00
3.806500000000000000e+04,2.600000000000000089e+00
3.806700000000000000e+04,6.599999999999999645e+00
3.806900000000000000e+04,4.299999999999999822e+00
3.807100000000000000e+04,9.599999999999999645e+00
3.807300000000000000e+04,6.299999999999999822e+00
3.807500000000000000e+04,2.799999999999999822e+00
3.807700000000000000e+04,1.140000000000000036e+01
3.807900000000000000e+04,1.540000000000000036e+01
3.808100000000000000e+04,4.500000000000000000e+00
3.808300000000000000e+04,1.399999999999999911e+00
3.808500000000000000e+04,3.799999999999999822e+00
3.808700000000000000e+04,5.999999999999999778e-01
3.808900000000000000e+04,1.810000000000000142e+01
3.809100000000000000e+04,2.799999999999999822e+00
3.809300000000000000e+04,9.500000000000000000e+00
3.809500000000000000e+04,2.200000000000000178e+00
3.809700000000000000e+04,9.400000000000000355e+00
3.809900000000000000e+04,8.699999999999999289e+00
3.810100000000000000e+04,3.060000000000000142e+01
3.810300000000000000e+04,3.299999999999999822e+00
3.810500000000000000e+04,1.080000000000000071e+01
3.900100000000000000e+04,4.889999999999999858e+01
3.900300000000000000e+04,2.641999999999999886e+02
3.900500000000000000e+04,1.255999999999999943e+02
3.900700000000000000e+04,1.445999999999999943e+02
3.900900000000000000e+04,1.285999999999999943e+02
3.901100000000000000e+04,1.145000000000000000e+02
3.901300000000000000e+04,1.323000000000000114e+02
3.901500000000000000e+04,9.150000000000000000e+01
3.901700000000000000e+04,7.882000000000000455e+02
3.901900000000000000e+04,7.309999999999999432e+01
3.902100000000000000e+04,9.350000000000000000e+01
3.902300000000000000e+04,3.480000000000000000e+02
3.902500000000000000e+04,4.365000000000000000e+02
3.902700000000000000e+04,1.029000000000000057e+02
3.902900000000000000e+04,2.026999999999999886e+02
3.903100000000000000e+04,6.540000000000000568e+01
3.903300000000000000e+04,1.090000000000000000e+02
3.903500000000000000e+04,2.800000000000000000e+03
3.903700000000000000e+04,8.850000000000000000e+01
3.903900000000000000e+04,9.490000000000000568e+01
3.904100000000000000e+04,3.931999999999999886e+02
3.904300000000000000e+04,3.063999999999999773e+02
3.904500000000000000e+04,2.898000000000000114e+02
3.904700000000000000e+04,7.140000000000000568e+01
3.904900000000000000e+04,2.186099999999999909e+03
3.905100000000000000e+04,1.052999999999999972e+02
3.905300000000000000e+04,6.629999999999999716e+01
3.905500000000000000e+04,2.334000000000000057e+02
3.905700000000000000e+04,3.905000000000000000e+02
3.905900000000000000e+04,7.679999999999999716e+01
3.906100000000000000e+04,1.976700000000000045e+03
3.906300000000000000e+04,1.406999999999999886e+02
3.906500000000000000e+04,6.809999999999999432e+01
3.906700000000000000e+04,3.939999999999999858e+01
3.906900000000000000e+04,6.779999999999999716e+01
3.907100000000000000e+04,7.879999999999999716e+01
3.907300000000000000e+04,6.970000000000000284e+01
3.907500000000000000e+04,1.002999999999999972e+02
3.907700000000000000e+04,1.212999999999999972e+02
3.907900000000000000e+04,7.900000000000000000e+01
3.908100000000000000e+04,1.706999999999999886e+02
3.908300000000000000e+04,1.159000000000000057e+02
3.908500000000000000e+04,1.011200000000000045e+03
3.908700000000000000e+04,1.376999999999999886e+02
3.908900000000000000e+04,2.439000000000000057e+02
3.909100000000000000e+04,1.000000000000000000e+02
3.909300000000000000e+04,6.136000000000000227e+02
3.909500000000000000e+04,1.296200000000000045e+03
3.909700000000000000e+04,9.320000000000000284e+01
3.909900000000000000e+04,5.802000000000000455e+02
3.910100000000000000e+04,1.646999999999999886e+02
3.910300000000000000e+04,4.090000000000000000e+02
3.910500000000000000e+04,5.529999999999999716e+01
3.910700000000000000e+04,8.829999999999999716e+01
3.910900000000000000e+04,2.520999999999999943e+02
3.911100000000000000e+04,3.210000000000000142e+01
3.911300000000000000e+04,1.159500000000000000e+03
3.911500000000000000e+04,3.620000000000000284e+01
3.911700000000000000e+04,8.579999999999999716e+01
3.911900000000000000e+04,1.295000000000000000e+02
3.912100000000000000e+04,3.679999999999999716e+01
3.912300000000000000e+04,1.625000000000000000e+02
3.912500000000000000e+04,4.710000000000000142e+01
3.912700000000000000e+04,8.840000000000000568e+01
3.912900000000000000e+04,1.110999999999999943e+02
3.913100000000000000e+04,6.520000000000000284e+01
3.913300000000000000e+04,3.311999999999999886e+02
3.913500000000000000e+04,9.970000000000000284e+01
3.913700000000000000e+04,7.150000000000000000e+01
3.913900000000000000e+04,2.513000000000000114e+02
3.914100000000000000e+04,1.132999999999999972e+02
3.914300000000000000e+04,1.491999999999999886e+02
3.914500000000000000e+04,1.303000000000000114e+02
3.914700000000000000e+04,1.030000000000000000e+02
3.914900000000000000e+04,1.212000000000000028e+02
3.915100000000000000e+04,6.528999999999999773e+02
3.915300000000000000e+04,1.312599999999999909e+03
3.915500000000000000e+04,3.401000000000000227e+02
3.915700000000000000e+04,1.630999999999999943e+02
3.915900000000000000e+04,1.210999999999999943e+02
3.916100000000000000e+04,7.029999999999999716e+01
3.916300000000000000e+04,3.260000000000000142e+01
3.916500000000000000e+04,5.300000000000000000e+02
3.916700000000000000e+04,9.779999999999999716e+01
3.916900000000000000e+04,2.064000000000000057e+02
3.917100000000000000e+04,8.940000000000000568e+01
3.917300000000000000e+04,2.033000000000000114e+02
3.917500000000000000e+04,5.560000000000000142e+01
4.000100000000000000e+04,3.960000000000000142e+01
4.000300000000000000e+04,6.500000000000000000e+00
4.000500000000000000e+04,1.450000000000000000e+01
4.000700000000000000e+04,3.100000000000000089e+00
4.000900000000000000e+04,2.450000000000000000e+01
4.001100000000000000e+04,1.290000000000000036e+01
4.001300000000000000e+04,4.689999999999999858e+01
4.001500000000000000e+04,2.319999999999999929e+01
4.001700000000000000e+04,1.289000000000000057e+02
4.001900000000000000e+04,5.779999999999999716e+01
4.002100000000000000e+04,6.270000000000000284e+01
4.002300000000000000e+04,1.969999999999999929e+01
4.002500000000000000e+04,1.300000000000000044e+00
4.002700000000000000e+04,4.746999999999999886e+02
4.002900000000000000e+04,1.150000000000000000e+01
4.003100000000000000e+04,1.160999999999999943e+02
4.003300000000000000e+04,9.800000000000000711e+00
4.003500000000000000e+04,1.969999999999999929e+01
4.003700000000000000e+04,7.359999999999999432e+01
4.003900000000000000e+04,2.780000000000000071e+01
4.004100000000000000e+04,5.620000000000000284e+01
4.004300000000000000e+04,4.799999999999999822e+00
4.004500000000000000e+04,3.399999999999999911e+00
4.004700000000000000e+04,5.720000000000000284e+01
4.004900000000000000e+04,3.439999999999999858e+01
4.005100000000000000e+04,4.760000000000000142e+01
4.005300000000000000e+04,4.500000000000000000e+00
4.005500000000000000e+04,9.800000000000000711e+00
4.005700000000000000e+04,5.400000000000000355e+00
4.005900000000000000e+04,3.500000000000000000e+00
4.006100000000000000e+04,2.210000000000000142e+01
4.006300000000000000e+04,1.739999999999999858e+01
4.006500000000000000e+04,3.289999999999999858e+01
4.006700000000000000e+04,8.500000000000000000e+00
4.006900000000000000e+04,1.700000000000000000e+01
4.007100000000000000e+04,5.060000000000000142e+01
4.007300000000000000e+04,1.669999999999999929e+01
4.007500000000000000e+04,9.300000000000000711e+00
4.007700000000000000e+04,1.540000000000000036e+01
4.007900000000000000e+04,3.169999999999999929e+01
4.008100000000000000e+04,3.600000000000000000e+01
4.008300000000000000e+04,5.629999999999999716e+01
4.008500000000000000e+04,1.830000000000000071e+01
4.008700000000000000e+04,6.050000000000000000e+01
4.008900000000000000e+04,1.789999999999999858e+01
4.009100000000000000e+04,3.270000000000000284e+01
4.009300000000000000e+04,7.900000000000000355e+00
4.009500000000000000e+04,4.270000000000000284e+01
4.009700000000000000e+04,6.300000000000000000e+01
4.009900000000000000e+04,3.239999999999999858e+01
4.010100000000000000e+04,8.759999999999999432e+01
4.010300000000000000e+04,1.580000000000000071e+01
4.010500000000000000e+04,1.860000000000000142e+01
4.010700000000000000e+04,1.969999999999999929e+01
4.010900000000000000e+04,1.013799999999999955e+03
4.011100000000000000e+04,5.750000000000000000e+01
4.011300000000000000e+04,2.110000000000000142e+01
4.011500000000000000e+04,6.759999999999999432e+01
4.011700000000000000e+04,2.919999999999999929e+01
4.011900000000000000e+04,1.130000000000000000e+02
4.012100000000000000e+04,3.510000000000000142e+01
4.012300000000000000e+04,5.200000000000000000e+01
4.012500000000000000e+04,8.820000000000000284e+01
4.012700000000000000e+04,8.300000000000000711e+00
4.012900000000000000e+04,3.200000000000000178e+00
4.013100000000000000e+04,1.285999999999999943e+02
4.013300000000000000e+04,4.029999999999999716e+01
4.013500000000000000e+04,6.300000000000000000e+01
4.013700000000000000e+04,5.179999999999999716e+01
4.013900000000000000e+04,1.009999999999999964e+01
4.014100000000000000e+04,9.199999999999999289e+00
4.014300000000000000e+04,1.058099999999999909e+03
4.014500000000000000e+04,1.300999999999999943e+02
4.014700000000000000e+04,1.227000000000000028e+02
4.014900000000000000e+04,1.159999999999999964e+01
4.015100000000000000e+04,6.900000000000000355e+00
4.015300000000000000e+04,1.619999999999999929e+01
4.100100000000000000e+04,5.299999999999999822e+00
4.100300000000000000e+04,1.265999999999999943e+02
4.100500000000000000e+04,2.010000000000000000e+02
4.100700000000000000e+04,4.470000000000000284e+01
4.100900000000000000e+04,7.509999999999999432e+01
4.101100000000000000e+04,3.950000000000000000e+01
4.101300000000000000e+04,7.000000000000000000e+00
4.101500000000000000e+04,1.369999999999999929e+01
4.101700000000000000e+04,5.229999999999999716e+01
4.101900000000000000e+04,2.139999999999999858e+01
4.102100000000000000e+04,1.600000000000000089e+00
4.102300000000000000e+04,1.600000000000000089e+00
4.102500000000000000e+04,6.999999999999999556e-01
4.102700000000000000e+04,4.279999999999999716e+01
4.102900000000000000e+04,7.300000000000000000e+01
4.103100000000000000e+04,1.219999999999999929e+01
4.103300000000000000e+04,5.039999999999999858e+01
4.103500000000000000e+04,1.119999999999999929e+01
4.103700000000000000e+04,1.000000000000000000e+00
4.103900000000000000e+04,7.720000000000000284e+01
4.104100000000000000e+04,4.700000000000000000e+01
4.104300000000000000e+04,5.089999999999999858e+01
4.104500000000000000e+04,3.200000000000000178e+00
4.104700000000000000e+04,2.666999999999999886e+02
4.104900000000000000e+04,5.500000000000000000e+00
4.105100000000000000e+04,1.704900000000000091e+03
4.105300000000000000e+04,1.017999999999999972e+02
4.105500000000000000e+04,2.100000000000000089e+00
4.105700000000000000e+04,2.289999999999999858e+01
4.105900000000000000e+04,2.360000000000000142e+01
4.106100000000000000e+04,1.259999999999999964e+01
4.106300000000000000e+04,2.200000000000000178e+00
4.106500000000000000e+04,1.059999999999999964e+01
4.106700000000000000e+04,7.313999999999999773e+02
4.106900000000000000e+04,8.000000000000000444e-01
4.107100000000000000e+04,1.385999999999999943e+02
4.200100000000000000e+04,1.955000000000000000e+02
4.200300000000000000e+04,1.675599999999999909e+03
4.200500000000000000e+04,1.055000000000000000e+02
4.200700000000000000e+04,3.923000000000000114e+02
4.200900000000000000e+04,4.920000000000000284e+01
4.201100000000000000e+04,4.803999999999999773e+02
4.201300000000000000e+04,2.416999999999999886e+02
4.201500000000000000e+04,5.460000000000000142e+01
4.201700000000000000e+04,1.034700000000000045e+03
4.201900000000000000e+04,2.330999999999999943e+02
4.202100000000000000e+04,2.086999999999999886e+02
4.202300000000000000e+04,1.280000000000000071e+01
4.202500000000000000e+04,1.710999999999999943e+02
4.202700000000000000e+04,1.386999999999999886e+02
4.202900000000000000e+04,6.647000000000000455e+02
4.203100000000000000e+04,6.659999999999999432e+01
4.203300000000000000e+04,7.129999999999999716e+01
4.203500000000000000e+04,4.420000000000000284e+01
4.203700000000000000e+04,1.393000000000000114e+02
4.203900000000000000e+04,8.770000000000000284e+01
4.204100000000000000e+04,4.316000000000000227e+02
4.204300000000000000e+04,5.106000000000000227e+02
4.204500000000000000e+04,3.040500000000000000e+03
4.204700000000000000e+04,3.860000000000000142e+01
4.204900000000000000e+04,3.511000000000000227e+02
4.205100000000000000e+04,1.728000000000000114e+02
4.205300000000000000e+04,1.810000000000000142e+01
4.205500000000000000e+04,1.936999999999999886e+02
4.205700000000000000e+04,3.389999999999999858e+01
4.205900000000000000e+04,6.720000000000000284e+01
4.206100000000000000e+04,5.250000000000000000e+01
4.206300000000000000e+04,1.075000000000000000e+02
4.206500000000000000e+04,6.929999999999999716e+01
4.206700000000000000e+04,6.300000000000000000e+01
4.206900000000000000e+04,4.671000000000000227e+02
4.207100000000000000e+04,5.503999999999999773e+02
4.207300000000000000e+04,2.544000000000000057e+02
4.207500000000000000e+04,3.691000000000000227e+02
4.207700000000000000e+04,1.012500000000000000e+03
4.207900000000000000e+04,3.603999999999999773e+02
4.208100000000000000e+04,9.450000000000000000e+01
4.208300000000000000e+04,4.439999999999999858e+01
4.208500000000000000e+04,1.734000000000000057e+02
4.208700000000000000e+04,1.135999999999999943e+02
4.208900000000000000e+04,2.791999999999999886e+02
4.209100000000000000e+04,1.655900000000000091e+03
4.209300000000000000e+04,1.403000000000000114e+02
4.209500000000000000e+04,8.053999999999999773e+02
4.209700000000000000e+04,2.061999999999999886e+02
4.209900000000000000e+04,8.340000000000000568e+01
4.210100000000000000e+04,1.137950000000000000e+04
4.210300000000000000e+04,1.052999999999999972e+02
4.210500000000000000e+04,1.610000000000000142e+01
4.210700000000000000e+04,1.904000000000000057e+02
4.210900000000000000e+04,1.207999999999999972e+02
4.211100000000000000e+04,7.240000000000000568e+01
4.211300000000000000e+04,1.430000000000000071e+01
4.211500000000000000e+04,5.270000000000000284e+01
4.211700000000000000e+04,3.700000000000000000e+01
4.211900000000000000e+04,1.421999999999999886e+02
4.212100000000000000e+04,8.150000000000000000e+01
4.212300000000000000e+04,4.729999999999999716e+01
4.212500000000000000e+04,2.425000000000000000e+02
4.212700000000000000e+04,7.279999999999999716e+01
4.212900000000000000e+04,3.553999999999999773e+02
4.213100000000000000e+04,7.120000000000000284e+01
4.213300000000000000e+04,4.811000000000000227e+02
4.400100000000000000e+04,2.064000000000000000e+03
4.400300000000000000e+04,9.858999999999999773e+02
4.400500000000000000e+04,8.096000000000000227e+02
4.400700000000000000e+04,1.530299999999999955e+03
4.400900000000000000e+04,3.856999999999999886e+02
4.500100000000000000e+04,5.179999999999999716e+01
4.500300000000000000e+04,1.495000000000000000e+02
4.500500000000000000e+04,2.550000000000000000e+01
4.500700000000000000e+04,2.616000000000000227e+02
4.500900000000000000e+04,4.060000000000000142e+01
4.501100000000000000e+04,4.120000000000000284e+01
4.501300000000000000e+04,2.815000000000000000e+02
4.501500000000000000e+04,1.618000000000000114e+02
4.501700000000000000e+04,3.979999999999999716e+01
4.501900000000000000e+04,3.823000000000000114e+02
4.502100000000000000e+04,1.409000000000000057e+02
4.502300000000000000e+04,5.710000000000000142e+01
4.502500000000000000e+04,5.850000000000000000e+01
4.502700000000000000e+04,5.760000000000000142e+01
